treated,age,educ,black,married,nodegree,dwincl,re74,re75,re78,hisp,early_ra,sample
,21,6,0,1,1,,0,7270.5,15777.69,1,,2
,34,8,0,0,1,,15172.56,13900.06,15919.55,1,,2
,21,12,1,0,0,,4986.334,9358.017,8205.815,0,,2
,21,12,1,0,0,,8799.067,5791.693,15374.27,0,,2
,21,12,1,0,0,,12398.24,13567.06,22529.42,0,,2
,17,11,0,0,1,,0,377.7581,8785.085,1,,2
,17,11,0,0,1,,732.7658,742.9839,0,1,,2
,27,8,0,1,1,,14187.05,12125.85,13104.48,0,,2
,42,5,1,1,1,,13691.36,13842.77,13490.17,0,,2
,21,10,1,0,1,,8038.872,13769.37,16312.62,0,,2
,17,10,0,0,1,,344.831,2116.161,5902.04,1,,2
,17,10,0,0,1,,1767.259,2112.581,3332.273,1,,2
,17,10,0,0,1,,0,635.5645,6649.77,1,,2
,21,9,1,0,1,,1030.574,470.8548,1223.558,0,,2
,26,7,0,1,1,,1538.024,189.7742,650.1997,0,,2
,28,8,0,1,1,,9633.715,8285.613,7075.355,1,,2
,18,11,0,0,1,,2993.76,3274.5,991.5545,0,,2
,18,11,0,0,1,,497.6538,0,16860.86,0,,2
,18,11,0,0,1,,2057.23,2642.516,9924.412,0,,2
,28,8,0,1,1,,20883.82,25243.55,18431.68,1,,2
,38,16,1,0,0,,25862.32,25243.55,25564.67,0,,2
,18,10,0,0,1,,0,5465.855,11419.87,0,,2
,18,10,0,0,1,,0,1033.016,4864.676,0,,2
,18,10,0,0,1,,0,386.7097,0,0,,2
,25,11,0,1,1,,12801.85,13490.08,21755.09,1,,2
,22,12,1,0,0,,2460.839,2270.129,6801.976,0,,2
,22,12,1,0,0,,3403.246,196.9355,7028.067,0,,2
,22,12,1,0,0,,9788.497,4527.726,7898.449,0,,2
,23,15,1,0,0,,41.1446,1204.887,21326.55,0,,2
,26,12,0,1,0,,14334,12009.48,25564.67,1,,2
,26,10,0,1,1,,10983.65,11463.44,14056.13,1,,2
,26,10,0,1,1,,17355.19,15844.35,14381.24,1,,2
,23,7,0,1,1,,10051.04,6813.968,4654.839,1,,2
,18,9,0,0,1,,0,1002.581,4255.853,0,,2
,18,9,0,0,1,,0,0,7889.582,0,,2
,24,9,0,1,1,,5521.214,4862.516,0,1,,2
,38,14,1,0,0,,22410.09,22042.45,25564.67,0,,2
,36,4,1,1,1,,10560.45,13377.29,13682.27,0,,2
,40,12,0,0,0,,13616.9,2228.952,876.2919,1,,2
,26,16,1,0,0,,22984.16,22497.19,25184.89,0,,2
,24,15,1,0,0,,17408.09,7086.097,192.1045,0,,2
,25,9,0,1,1,,17754.88,17752.84,23157.45,1,,2
,25,16,1,0,0,,25862.32,22135.55,22276.73,0,,2
,24,8,0,1,1,,0,1088.516,2611.143,1,,2
,26,8,0,1,1,,12468.77,12184.94,4934.129,1,,2
,18,7,0,0,1,,672.0285,1509.242,298.5008,0,,2
,23,12,1,0,0,,12074.96,11565.48,25529.21,0,,2
,23,12,1,0,0,,11324.56,11680.06,8275.269,0,,2
,23,12,1,0,0,,0,0,7062.055,0,,2
,38,12,1,0,0,,11152.15,11753.47,10369.21,0,,2
,38,12,1,0,0,,0,0,0,0,,2
,26,14,1,0,0,,18103.63,16009.06,19149.86,0,,2
,26,14,1,0,0,,17758.79,18923.71,25564.67,0,,2
,24,13,1,0,0,,0,2848.403,12046.43,0,,2
,18,11,0,0,1,,0,630.1935,0,1,,2
,26,6,0,1,1,,15877.9,14397.77,0,1,,2
,25,6,0,1,1,,10380.2,11155.5,18852.84,1,,2
,25,13,1,0,0,,5487.906,3868.887,13113.35,0,,2
,27,4,0,1,1,,626.9654,3410.564,3367.739,1,,2
,18,10,0,0,1,,0,3895.742,3283.509,1,,2
,35,11,1,1,1,,21369.72,18793.02,0,0,,2
,26,5,0,1,1,,13495.43,13821.29,14469.9,1,,2
,25,12,1,0,0,,14876.71,15842.56,18048.95,0,,2
,43,4,0,1,1,,9927.604,0,7684.178,1,,2
,19,10,0,0,1,,31.34827,1074.194,0,0,,2
,19,10,0,0,1,,10323.38,8708.129,7218.694,0,,2
,19,10,0,0,1,,2080.741,8774.371,25564.67,0,,2
,24,1,0,1,1,,0,0,19464.62,1,,2
,45,0,0,1,1,,10190.15,8781.532,10772.63,1,,2
,35,6,1,1,1,,2300.179,0,4425.791,0,,2
,32,10,0,0,1,,2490.228,3415.936,13512.33,1,,2
,49,6,1,1,1,,2978.085,2082.145,0,0,,2
,32,9,0,0,1,,1058.004,11287.98,0,1,,2
,19,11,0,0,1,,5415.414,0,13583.26,1,,2
,39,9,0,0,1,,11230.52,537.0968,5752.79,0,,2
,19,11,0,1,1,,39.18534,4744.355,39.89862,0,,2
,19,12,0,1,0,,5817.063,3919.016,1066.919,0,,2
,20,9,0,0,1,,3046.66,1715.129,2837.235,0,,2
,39,7,0,0,1,,7786.126,1844.032,9206.236,0,,2
,34,11,1,1,1,,0,0,0,0,,2
,37,12,1,0,0,,4163.442,0,0,0,,2
,37,12,1,0,0,,4329.979,1040.177,22878.16,0,,2
,37,9,1,0,1,,10670.17,10989,12526.69,0,,2
,21,11,0,0,1,,9194.839,14716.45,20668.96,0,,2
,37,8,1,0,1,,0,0,648.722,0,,2
,39,8,0,0,1,,13499.35,16383.24,16461.88,1,,2
,21,9,0,0,1,,5017.682,0,3200.756,0,,2
,39,7,0,0,1,,23091.92,18255.92,22078.71,1,,2
,22,11,0,0,1,,5325.287,1061.661,0,0,,2
,21,11,0,0,1,,13025.21,13133.81,10159.37,1,,2
,40,11,1,1,1,,0,0,0,0,,2
,33,13,1,1,0,,10952.3,13966.31,14607.33,0,,2
,33,12,1,1,0,,8034.953,4676.323,4935.607,0,,2
,33,10,1,1,1,,21069.96,20973.63,22182.15,0,,2
,21,10,0,1,1,,6651.711,4524.145,6141.432,0,,2
,27,11,0,0,1,,16788.96,12861.68,7755.109,0,,2
,46,12,1,0,0,,25862.32,25243.55,25564.67,0,,2
,23,8,0,0,1,,2601.906,3032.806,6017.303,0,,2
,36,12,1,0,0,,2092.497,4286.032,3206.667,0,,2
,36,12,1,0,0,,0,0,0,0,,2
,36,12,1,0,0,,14694.5,14168.61,6147.343,0,,2
,28,12,0,0,0,,2840.937,4892.952,19820.75,1,,2
,29,7,0,0,1,,12649.03,11646.05,10942.57,1,,2
,23,11,0,0,1,,5319.409,3716.71,13961.56,1,,2
,24,14,0,1,0,,9710.126,17740.31,25328.23,0,,2
,23,12,0,1,0,,11422.53,17509.36,7261.548,0,,2
,26,12,0,0,0,,7968.338,5109.581,4181.966,1,,2
,46,4,1,0,1,,9894.297,9590.758,9872.691,0,,2
,25,11,0,1,1,,3669.707,2868.097,345.788,0,,2
,24,10,0,1,1,,8630.57,5091.677,18647.43,0,,2
,35,17,1,0,0,,25862.32,25243.55,25564.67,0,,2
,19,11,1,1,1,,92.08554,4511.613,0,0,,2
,19,11,1,1,1,,14351.63,11069.56,0,0,,2
,35,15,1,0,0,,0,0,0,0,,2
,26,6,0,0,1,,12106.31,9914.807,12709.93,1,,2
,39,11,1,1,1,,11792.83,7784.323,14837.85,0,,2
,16,9,0,1,1,,0,0,6821.186,1,,2
,38,2,0,0,1,,19518.22,16272.24,21200.94,1,,2
,25,3,0,0,1,,10695.64,10102.79,18733.14,1,,2
,39,8,1,1,1,,25862.32,25243.55,25564.67,0,,2
,31,7,1,1,1,,17862.63,19459.02,15788.03,0,,2
,52,9,1,0,1,,10370.4,7678.693,0,0,,2
,16,10,1,0,1,,313.4827,811.0161,0,0,,2
,24,0,0,0,1,,2298.22,981.0968,0,1,,2
,16,10,1,0,1,,1430.265,2766.048,6383.779,0,,2
,30,11,1,1,1,,14561.27,12184.94,15196.94,0,,2
,30,11,1,1,1,,15887.69,15790.65,17208.13,0,,2
,30,11,1,1,1,,0,3270.919,0,0,,2
,16,9,1,0,1,,0,0,0,0,,2
,41,7,1,0,1,,1606.599,350.9032,0,0,,2
,34,15,1,0,0,,9882.542,0,0,0,,2
,21,10,1,1,1,,8793.189,14430,8850.104,0,,2
,21,10,1,1,1,,7793.963,7957.984,7177.318,0,,2
,29,14,1,1,0,,16369.67,10895.9,4273.585,0,,2
,16,6,1,0,1,,0,44.75806,0,0,,2
,21,9,1,1,1,,1140.293,8742.146,8994.922,0,,2
,22,14,1,1,0,,748.4399,11105.37,18208.55,0,,2
,34,12,1,0,0,,0,0,0,0,,2
,45,10,1,0,1,,4200.668,4443.581,8872.271,0,,2
,22,13,1,1,0,,9192.88,14236.65,25564.67,0,,2
,22,12,1,1,0,,9729.719,7372.548,2231.367,0,,2
,22,12,1,1,0,,13599.27,19211.95,19219.31,0,,2
,28,14,1,1,0,,0,130.6935,16837.22,0,,2
,22,9,1,1,1,,8865.683,10548.58,8604.802,0,,2
,27,15,1,1,0,,11351.99,5759.468,264.5131,0,,2
,28,11,1,1,1,,10781.84,11189.52,18406.56,0,,2
,17,10,1,0,1,,2580.354,2843.032,3516.989,0,,2
,27,14,1,1,0,,25819.22,20973.63,25564.67,0,,2
,22,8,1,1,1,,8591.385,11699.76,12006.53,0,,2
,17,10,1,0,1,,5650.525,7795.064,17975.07,0,,2
,28,10,1,1,1,,16926.11,17606.03,20116.29,0,,2
,38,11,1,1,1,,22167.14,21435.53,21193.55,0,,2
,24,14,1,1,0,,14034.23,20628.1,25564.67,0,,2
,17,9,1,0,1,,0,803.8549,4527.754,0,,2
,17,9,1,0,1,,0,297.1935,54.67588,0,,2
,17,9,1,0,1,,250.7861,1099.258,0,0,,2
,23,10,1,1,1,,7421.703,8437.79,8697.898,0,,2
,23,10,1,1,1,,4347.613,0,0,0,,2
,23,10,1,1,1,,7790.045,12582.39,6222.707,0,,2
,33,16,1,0,0,,8595.304,17029.55,6603.96,0,,2
,27,11,1,1,1,,21982.97,10306.89,15445.2,0,,2
,24,11,1,1,1,,16326.57,3553.79,6516.774,0,,2
,24,12,1,1,0,,4232.016,320.4677,1273.8,0,,2
,24,12,1,1,0,,8573.752,4293.193,0,0,,2
,36,11,0,0,1,,6600.77,14992.16,13980.77,1,,2
,25,11,1,1,1,,13125.13,14510.56,6147.343,0,,2
,36,5,0,0,1,,3814.692,2873.468,2751.527,0,,2
,33,14,1,0,0,,23054.69,23644.79,20760.58,0,,2
,25,12,1,1,0,,295.8493,6942.871,461.0507,0,,2
,25,12,1,1,0,,5627.014,4595.758,12220.8,0,,2
,36,10,0,0,1,,9079.242,12784.69,2111.671,1,,2
,42,6,0,1,1,,16165.91,17317.79,25564.67,0,,2
,24,9,1,1,1,,7770.452,9195.097,1553.091,0,,2
,45,2,1,0,1,,5446.762,7877.419,237.914,0,,2
,26,9,1,1,1,,8225.002,24951.73,16151.55,0,,2
,17,5,1,0,1,,96.00407,868.3065,0,0,,2
,33,12,1,0,0,,19900.27,19473.34,18249.92,0,,2
,36,8,0,0,1,,8897.03,11692.6,10568.7,1,,2
,18,11,1,0,1,,587.78,841.4516,7933.914,0,,2
,18,12,1,0,0,,4555.295,945.2903,2238.756,0,,2
,18,12,1,0,0,,1579.169,1408.984,3057.416,0,,2
,32,16,1,0,0,,0,0,0,0,,2
,40,14,1,1,0,,25862.32,25243.55,25564.67,0,,2
,36,3,0,0,1,,10597.67,8683.064,10613.03,1,,2
,42,4,0,1,1,,16610.66,17136.97,15734.83,1,,2
,32,12,1,0,0,,24359.56,25009.02,25564.67,0,,2
,37,12,1,1,0,,25862.32,23122.02,25564.67,0,,2
,16,9,0,0,1,,0,0,4974.028,0,,2
,19,11,1,0,1,,1381.283,5503.452,10842.08,0,,2
,19,11,1,0,1,,811.1365,859.3549,8222.07,0,,2
,37,9,1,1,1,,25862.32,25243.55,25564.67,0,,2
,19,12,1,0,0,,1007.063,3197.516,13481.3,0,,2
,19,12,1,0,0,,1816.24,9338.322,2.955453,0,,2
,31,16,1,0,0,,25862.32,25243.55,25564.67,0,,2
,19,10,1,0,1,,0,0,3081.06,0,,2
,19,12,1,0,0,,5072.542,16716.24,11436.13,0,,2
,31,16,1,0,0,,12112.19,16544.37,25564.67,0,,2
,31,16,1,0,0,,21896.77,13185.73,9481.094,0,,2
,39,9,0,1,1,,7615.67,7308.097,11124.33,1,,2
,51,11,1,0,1,,2789.996,6006.532,0,0,,2
,31,14,1,0,0,,7962.46,8219.371,8378.71,0,,2
,44,9,1,0,1,,13761.89,14558.9,17754.88,0,,2
,32,5,1,0,1,,13769.73,20413.26,22903.28,0,,2
,16,10,0,0,1,,0,0,8285.613,1,,2
,16,9,0,0,1,,144.9857,0,9014.132,1,,2
,16,9,0,0,1,,0,0,0,1,,2
,31,12,1,0,0,,3873.47,0,24360.32,0,,2
,37,4,1,1,1,,5646.607,1955.032,3141.647,0,,2
,16,8,0,0,1,,0,0,12242.96,1,,2
,20,13,1,0,0,,813.0957,0,1306.31,0,,2
,20,12,1,0,0,,0,0,0,0,,2
,20,12,1,0,0,,1800.566,0,0,0,,2
,20,12,1,0,0,,0,4434.629,11910.48,0,,2
,17,10,0,0,1,,0,182.6129,6423.677,0,,2
,21,9,0,1,1,,7249.287,9968.517,16627.38,1,,2
,51,4,1,0,1,,0,0,0,0,,2
,29,18,1,0,0,,0,25243.55,25564.67,0,,2
,21,15,1,0,0,,1202.99,515.6129,20648.27,0,,2
,30,12,1,0,0,,22321.93,6346.693,9565.324,0,,2
,21,14,1,0,0,,5585.87,5363.807,7882.193,0,,2
,22,18,1,0,0,,997.2668,12850.94,7500.94,0,,2
,30,12,1,0,0,,2731.218,0,1161.493,0,,2
,30,12,1,0,0,,7568.647,7778.952,12078.94,0,,2
,29,16,1,0,0,,25862.32,25243.55,25564.67,0,,2
,29,16,1,0,0,,4320.183,3108,0,0,,2
,21,13,1,0,0,,11410.77,9615.822,8275.269,0,,2
,21,12,1,0,0,,13558.13,3752.516,0,0,,2
,22,9,0,1,1,,15948.43,25243.55,25564.67,1,,2
,17,11,0,0,1,,0,1428.677,14991.54,1,,2
,22,16,1,0,0,,2564.68,0,116.7404,0,,2
,21,12,1,0,0,,6939.723,11662.16,14218.69,0,,2
,21,12,1,0,0,,9567.1,7053.871,585.1797,0,,2
,22,16,1,0,0,,4022.375,7877.419,13937.92,0,,2
,21,10,1,0,1,,8038.872,13824.87,0,0,,2
,17,10,0,0,1,,278.2159,0,14653.14,1,,2
,28,17,1,0,0,,0,239.9032,984.1659,0,,2
,28,17,1,0,0,,3134.827,3242.274,0,0,,2
,17,9,0,0,1,,607.3727,981.0968,3592.353,1,,2
,17,9,0,0,1,,10883.73,10348.06,10253.94,1,,2
,23,17,1,0,0,,21551.94,22540.16,25564.67,0,,2
,27,18,1,0,0,,14527.96,21960.1,25564.67,0,,2
,29,12,1,0,0,,16783.08,17316,25564.67,0,,2
,29,12,1,0,0,,14837.53,13124.85,25564.67,0,,2
,29,12,1,0,0,,25862.32,25243.55,14908.78,0,,2
,29,12,1,0,0,,22835.25,23139.92,24559.82,0,,2
,23,16,1,0,0,,1469.45,19602.24,23429.36,0,,2
,17,7,0,0,1,,0,0,0,1,,2
,26,18,1,0,0,,6367.617,17489.66,6360.135,0,,2
,22,12,1,0,0,,13677.64,3831.29,2522.479,0,,2
,18,10,0,0,1,,0,2438.419,0,0,,2
,22,12,1,0,0,,3975.352,6801.436,2757.438,0,,2
,28,14,1,0,0,,0,1063.452,0,0,,2
,28,14,1,0,0,,18070.32,16342.06,799.4501,0,,2
,24,16,1,0,0,,7206.183,10117.11,22353.57,0,,2
,28,13,1,0,0,,0,0,96.05223,0,,2
,23,14,1,0,0,,299.7678,0,3208.144,0,,2
,26,16,1,0,0,,12907.65,12652.21,16438.23,0,,2
,26,16,1,0,0,,2164.99,0,22650.59,0,,2
,18,8,0,0,1,,5023.56,1391.081,6756.166,0,,2
,23,13,1,0,0,,172.4155,272.129,582.2242,0,,2
,25,16,1,0,0,,3589.377,0,0,0,,2
,25,16,1,0,0,,0,2023.065,2974.664,0,,2
,25,16,1,0,0,,21630.3,25243.55,25564.67,0,,2
,23,11,1,0,1,,35.2668,0,0,0,,2
,28,12,1,0,0,,13007.57,20604.82,1919.567,0,,2
,28,12,1,0,0,,25862.32,25243.55,25564.67,0,,2
,28,12,1,0,0,,4700.281,0,731.4747,0,,2
,27,14,1,0,0,,22065.26,22477.5,23724.9,0,,2
,25,15,1,0,0,,242.9491,0,0,0,,2
,25,15,1,0,0,,13123.17,12716.66,13091.18,0,,2
,23,12,1,0,0,,4028.252,0,91.61905,0,,2
,23,12,1,0,0,,0,0,0,0,,2
,23,12,1,0,0,,5832.737,4409.564,10357.39,0,,2
,24,6,0,1,1,,21587.2,8948.032,25564.67,1,,2
,26,14,1,0,0,,1753.544,2282.661,18362.23,0,,2
,25,14,1,0,0,,11855.52,13099.79,15495.44,0,,2
,18,13,0,0,0,,481.9796,2946.871,10508.11,1,,2
,18,11,0,0,1,,0,386.7097,16559.4,1,,2
,18,11,0,0,1,,946.3259,209.4677,1770.316,1,,2
,27,12,1,0,0,,0,5336.952,10313.05,0,,2
,27,12,1,0,0,,21214.94,20436.53,25564.67,0,,2
,27,12,1,0,0,,24947.34,24620.52,11159.79,0,,2
,32,10,0,0,1,,10166.64,14179.35,1131.939,0,,2
,24,12,1,0,0,,566.2281,0,2284.565,0,,2
,24,12,1,0,0,,1878.937,0,0,0,,2
,24,12,1,0,0,,7170.917,4508.032,9543.158,0,,2
,24,12,1,0,0,,9316.313,0,0,0,,2
,24,12,1,0,0,,13975.45,13275.24,7311.791,0,,2
,43,12,1,0,0,,0,0,0,0,,2
,24,4,0,1,1,,8426.807,17034.92,25279.47,1,,2
,26,12,1,0,0,,13783.44,23211.53,25564.67,0,,2
,26,12,1,0,0,,8906.827,7333.161,9284.556,0,,2
,35,12,1,1,0,,728.8472,0,0,0,,2
,25,12,1,0,0,,5393.861,2966.564,4609.029,0,,2
,25,12,1,0,0,,14649.44,16322.37,18264.7,0,,2
,24,9,1,0,1,,0,94.8871,0,0,,2
,19,11,0,0,1,,0,1693.645,9853.48,0,,2
,47,8,1,0,1,,16967.25,0,10364.77,0,,2
,19,10,0,0,1,,1933.796,112.7903,675.321,0,,2
,19,10,0,0,1,,7976.175,22781.86,25564.67,0,,2
,19,10,0,0,1,,6314.717,5209.839,21763.96,0,,2
,43,8,1,0,1,,20106,15271.45,25564.67,0,,2
,26,6,1,0,1,,11865.32,13117.69,16931.79,0,,2
,31,10,0,0,1,,25862.32,25243.55,23218.04,0,,2
,19,11,0,0,1,,0,0,0,1,,2
,19,11,0,0,1,,989.4297,961.4032,17893.79,1,,2
,19,12,0,0,0,,1058.004,0,8923.991,1,,2
,20,10,0,0,1,,19616.18,18832.4,21221.63,0,,2
,20,10,0,0,1,,6314.717,1033.016,8485.106,0,,2
,41,4,1,1,1,,8017.32,12000.53,0,0,,2
,20,9,0,0,1,,4298.631,8797.646,8962.412,0,,2
,31,6,0,0,1,,2666.562,1321.258,0,0,,2
,32,4,0,0,1,,14819.89,15457.65,12033.13,1,,2
,20,7,0,0,1,,1902.448,2792.903,6098.578,0,,2
,34,9,1,1,1,,18534.66,9091.258,14964.94,0,,2
,50,6,1,0,1,,16058.15,13522.31,21172.87,0,,2
,21,11,0,0,1,,6093.32,3774,13091.18,0,,2
,21,11,0,0,1,,14153.74,7873.839,0,0,,2
,21,11,0,0,1,,5066.664,7118.323,11526.27,0,,2
,31,9,0,0,1,,25862.32,25243.55,14459.55,1,,2
,21,10,0,0,1,,1767.259,1555.79,7675.312,0,,2
,32,1,0,0,1,,0,0,0,1,,2
,20,9,0,0,1,,1500.798,0,12618.31,1,,2
,29,11,0,0,1,,16259.96,5217,13575.87,0,,2
,22,11,0,0,1,,8013.401,0,5748.356,0,,2
,30,10,0,0,1,,19036.24,17194.26,11651.87,1,,2
,22,10,0,0,1,,3644.236,3279.871,1491.026,0,,2
,22,10,0,0,1,,4539.621,9447.532,25564.67,0,,2
,22,10,0,0,1,,17268.98,4400.613,2453.026,0,,2
,21,13,0,0,0,,3015.312,0,17627.8,1,,2
,33,13,1,1,0,,14678.83,6942.871,12678.89,0,,2
,39,10,0,1,1,,9065.527,13040.71,0,1,,2
,28,11,0,0,1,,25862.32,9397.403,22136.34,0,,2
,21,12,0,0,0,,10928.79,10063.4,9417.552,1,,2
,42,9,1,0,1,,7666.611,3231.532,0,0,,2
,28,9,0,0,1,,15260.73,7900.693,12999.56,0,,2
,23,10,0,0,1,,15331.26,15985.79,15545.68,0,,2
,23,9,0,0,1,,6630.159,7141.597,9088.019,0,,2
,26,11,0,0,1,,7511.829,11153.71,13668.97,0,,2
,26,9,0,0,1,,19492.75,11169.82,25564.67,0,,2
,27,7,0,0,1,,5864.085,3689.855,12149.87,0,,2
,36,7,1,0,1,,3258.261,769.8387,3570.188,0,,2
,39,2,0,1,1,,0,3931.548,171.4163,1,,2
,22,6,0,0,1,,12110.23,12188.52,0,1,,2
,28,6,0,0,1,,10580.04,2744.564,24120.93,1,,2
,32,8,1,1,1,,2621.499,2941.5,0,0,,2
,27,8,0,0,1,,5239.08,9306.097,7928.003,1,,2
,27,8,0,0,1,,12696.05,11522.52,18682.9,1,,2
,26,9,0,0,1,,9594.529,10258.55,6677.846,1,,2
,22,3,0,0,1,,16920.23,12696.97,15186.6,1,,2
,19,10,1,1,1,,311.5234,2030.226,8881.137,0,,2
,19,10,1,1,1,,3520.802,5986.839,19489.74,0,,2
,44,8,1,1,1,,25862.32,25243.55,0,0,,2
,31,11,1,1,1,,0,0,0,0,,2
,31,10,1,1,1,,5252.794,9870.049,8205.815,0,,2
,41,11,1,0,1,,25862.32,25243.55,25564.67,0,,2
,20,11,1,1,1,,5315.491,11191.31,1587.078,0,,2
,20,12,1,1,0,,5354.676,8480.758,8093.508,0,,2
,49,8,1,0,1,,25862.32,25243.55,18622.31,0,,2
,41,10,1,0,1,,11140.39,10783.11,10120.95,0,,2
,16,10,1,0,1,,1144.212,0,8773.263,0,,2
,16,10,1,0,1,,0,581.8549,2810.636,0,,2
,16,10,1,0,1,,0,0,14669.39,0,,2
,16,10,1,0,1,,0,0,2880.089,0,,2
,34,15,1,0,0,,8085.894,15104.95,13448.79,0,,2
,45,11,1,0,1,,8548.281,1237.113,7834.906,0,,2
,37,7,0,1,1,,963.9593,0,0,0,,2
,22,12,1,1,0,,22772.56,21612.77,15462.93,0,,2
,41,0,1,0,1,,10971.89,9832.451,7823.084,0,,2
,28,12,1,1,0,,11926.06,11538.63,12149.87,0,,2
,17,10,1,0,1,,862.0774,605.129,6469.487,0,,2
,23,11,1,1,1,,21401.07,18549.53,20261.11,0,,2
,17,9,1,0,1,,0,981.0968,8900.347,0,,2
,27,11,1,1,1,,16698.83,18837.77,0,0,,2
,24,11,1,1,1,,2997.678,7956.193,16528.37,0,,2
,24,11,1,1,1,,7451.092,7888.161,7923.57,0,,2
,26,11,1,1,1,,5468.313,707.1774,0,0,,2
,25,11,1,1,1,,11434.28,15898.06,19003.56,0,,2
,24,10,1,1,1,,12241.5,10621.98,8196.949,0,,2
,23,8,1,1,1,,873.833,893.371,3372.172,0,,2
,26,12,1,1,0,,16890.84,11860.89,25564.67,0,,2
,40,10,1,0,1,,16871.25,18520.89,25564.67,0,,2
,28,4,1,1,1,,10438.97,10614.82,2983.53,0,,2
,24,6,1,1,1,,2874.244,2903.903,5401.091,0,,2
,43,6,1,1,1,,5815.104,0,12970.01,0,,2
,18,11,1,0,1,,2068.986,1623.823,20243.38,0,,2
,18,8,1,0,1,,0,320.4677,598.4792,0,,2
,32,10,1,0,1,,17984.11,4930.548,18102.15,0,,2
,37,10,1,1,1,,14249.75,20488.45,21521.61,0,,2
,19,9,1,0,1,,577.9837,3861.726,6077.889,0,,2
,44,9,1,0,1,,16177.67,8081.516,5613.883,0,,2
,39,11,1,0,1,,20053.1,18485.08,5625.705,0,,2
,39,11,1,0,1,,19700.43,10485.92,16342.18,0,,2
,20,12,1,0,0,,4778.652,8113.742,8266.402,0,,2
,22,11,0,1,1,,7627.426,10867.26,0,1,,2
,21,12,1,0,0,,10019.69,4971.726,0,0,,2
,17,11,0,0,1,,601.4949,10.74194,1913.656,1,,2
,22,8,0,1,1,,10877.85,12480.34,19486.78,1,,2
,23,11,0,1,1,,8946.013,469.0645,4776.012,1,,2
,39,1,1,0,1,,8248.514,5841.823,8406.786,0,,2
,23,9,0,1,1,,10758.33,11746.31,7690.089,1,,2
,22,12,1,0,0,,15552.66,3949.452,24980.97,0,,2
,22,12,1,0,0,,8389.58,6629.564,16170.76,0,,2
,22,10,1,0,1,,0,0,0,0,,2
,22,10,1,0,1,,13828.5,14290.35,10955.87,0,,2
,23,14,1,0,0,,0,55.5,0,0,,2
,27,14,1,0,0,,0,0,10122.43,0,,2
,23,12,1,0,0,,8577.67,15849.73,22669.8,0,,2
,24,11,1,0,1,,9026.342,0,3437.192,0,,2
,38,9,1,0,1,,14855.16,14986.79,16820.96,0,,2
,47,10,1,0,1,,21918.32,4323.629,19438.02,0,,2
,18,9,0,0,1,,188.0896,662.4194,1155.582,1,,2
,22,12,1,1,0,,15832.83,16730.56,20445.82,0,,2
,38,6,1,0,1,,7995.768,9311.468,9515.081,0,,2
,26,8,1,0,1,,10691.72,8785.113,25127.26,0,,2
,28,12,1,1,0,,10568.29,13151.71,15155.56,0,,2
,37,13,1,0,0,,23513.16,24117.44,0,0,,2
,20,11,0,0,1,,2868.367,2968.355,7403.41,1,,2
,37,7,1,0,1,,13656.09,13869.63,15130.44,0,,2
,30,17,0,1,0,,11363.75,1074.194,25564.67,1,,2
,20,11,0,1,1,,11136.47,12593.13,11255.84,1,,2
,26,10,0,0,1,,16624.38,14886.53,0,1,,2
,35,11,1,0,1,,0,0,13883.24,0,,2
,22,4,0,1,1,,9978.546,1229.952,404.8971,1,,2
,35,7,1,0,1,,8015.36,6937.5,5071.558,0,,2
,35,7,1,0,1,,11802.62,10605.87,12302.07,0,,2
,16,9,1,0,1,,0,0,4041.582,0,,2
,21,11,1,1,1,,25862.32,25202.37,20269.97,0,,2
,22,11,1,1,1,,9049.854,0,9088.019,0,,2
,34,9,1,0,1,,4784.529,20796.39,3997.25,0,,2
,45,8,1,0,1,,3299.405,0,31.03226,0,,2
,17,11,1,0,1,,0,75.19355,10769.67,0,,2
,17,10,1,0,1,,0,0,1053.619,0,,2
,17,9,1,0,1,,1222.583,0,422.6298,0,,2
,28,8,1,1,1,,4974.579,5487.339,1016.676,0,,2
,33,11,1,0,1,,13487.59,10095.63,11567.64,0,,2
,25,9,1,1,1,,14829.69,13776.53,0,0,,2
,33,10,1,0,1,,0,0,0,0,,2
,33,9,1,0,1,,0,13004.9,16034.81,0,,2
,18,11,1,0,1,,0,0,0,0,,2
,32,16,1,0,0,,17135.75,1031.226,0,0,,2
,19,11,1,0,1,,5607.421,3054.29,94.5745,0,,2
,19,9,1,0,1,,24868.97,23666.27,25564.67,0,,2
,20,14,1,0,0,,8767.719,8631.146,6549.284,0,,2
,30,17,1,0,0,,17827.37,5546.419,14421.13,0,,2
,31,9,1,0,1,,15307.75,14703.92,16036.29,0,,2
,30,16,1,0,0,,21314.86,19552.11,18815.89,0,,2
,20,12,1,0,0,,5099.972,3842.032,12718.79,0,,2
,20,12,1,0,0,,7392.313,12396.19,17765.23,0,,2
,20,10,1,0,1,,8413.092,7884.581,42.85407,0,,2
,21,11,1,0,1,,1890.693,1369.597,16685.01,0,,2
,29,15,1,0,0,,525.0835,0,0,0,,2
,17,11,0,0,1,,803.2994,248.8548,5173.521,1,,2
,21,10,1,0,1,,5523.173,0,12959.66,0,,2
,30,6,1,0,1,,15629.07,11348.85,12879.87,0,,2
,27,17,1,0,0,,5960.09,350.9032,19798.58,0,,2
,22,10,1,0,1,,1598.762,9816.339,6908.372,0,,2
,29,8,1,0,1,,3199.483,1451.952,13317.27,0,,2
